generation,strategy,nAgents,nInnovate,nObserve,nExploit,nRefine,totalPayoffs,avgLifespan,stdLifespan,medLifespan,maxLifespan
213,estagent2,55,0,55,0,0,0,214.0,0.0,214.0,214
213,estagent,45,0,45,0,0,0,214.0,0.0,214.0,214
214,estagent2,55,0,55,0,0,0,215.0,0.0,215.0,215
214,estagent,45,0,45,0,0,0,215.0,0.0,215.0,215
215,estagent2,55,0,55,0,0,0,216.0,0.0,216.0,216
215,estagent,45,0,45,0,0,0,216.0,0.0,216.0,216
216,estagent2,55,0,55,0,0,0,217.0,0.0,217.0,217
216,estagent,45,0,45,0,0,0,217.0,0.0,217.0,217
217,estagent2,55,0,55,0,0,0,218.0,0.0,218.0,218
217,estagent,45,0,45,0,0,0,218.0,0.0,218.0,218
218,estagent2,55,0,55,0,0,0,219.0,0.0,219.0,219
218,estagent,45,0,45,0,0,0,219.0,0.0,219.0,219
219,estagent2,55,0,55,0,0,0,220.0,0.0,220.0,220
219,estagent,45,0,45,0,0,0,220.0,0.0,220.0,220
220,estagent2,55,0,55,0,0,0,221.0,0.0,221.0,221
220,estagent,45,0,45,0,0,0,221.0,0.0,221.0,221
221,estagent2,55,0,55,0,0,0,222.0,0.0,222.0,222
221,estagent,45,0,45,0,0,0,222.0,0.0,222.0,222
222,estagent2,55,0,55,0,0,0,223.0,0.0,223.0,223
222,estagent,45,0,45,0,0,0,223.0,0.0,223.0,223
223,estagent2,55,0,55,0,0,0,224.0,0.0,224.0,224
223,estagent,45,0,45,0,0,0,224.0,0.0,224.0,224
224,estagent2,55,0,55,0,0,0,225.0,0.0,225.0,225
224,estagent,45,0,45,0,0,0,225.0,0.0,225.0,225
225,estagent2,55,0,55,0,0,0,226.0,0.0,226.0,226
225,estagent,45,0,45,0,0,0,226.0,0.0,226.0,226
226,estagent2,55,0,55,0,0,0,227.0,0.0,227.0,227
226,estagent,45,0,45,0,0,0,227.0,0.0,227.0,227
227,estagent2,55,0,55,0,0,0,228.0,0.0,228.0,228
227,estagent,45,0,45,0,0,0,228.0,0.0,228.0,228
228,estagent2,55,0,55,0,0,0,229.0,0.0,229.0,229
228,estagent,45,0,45,0,0,0,229.0,0.0,229.0,229
229,estagent2,55,0,55,0,0,0,230.0,0.0,230.0,230
229,estagent,45,0,45,0,0,0,230.0,0.0,230.0,230
230,estagent2,55,0,55,0,0,0,231.0,0.0,231.0,231
230,estagent,45,0,45,0,0,0,231.0,0.0,231.0,231
231,estagent2,55,0,55,0,0,0,232.0,0.0,232.0,232
231,estagent,45,0,45,0,0,0,232.0,0.0,232.0,232
232,estagent2,55,0,55,0,0,0,233.0,0.0,233.0,233
232,estagent,45,0,45,0,0,0,233.0,0.0,233.0,233
233,estagent2,55,0,55,0,0,0,234.0,0.0,234.0,234
233,estagent,45,0,45,0,0,0,234.0,0.0,234.0,234
234,estagent2,55,0,55,0,0,0,235.0,0.0,235.0,235
234,estagent,45,0,45,0,0,0,235.0,0.0,235.0,235
235,estagent2,55,0,55,0,0,0,236.0,0.0,236.0,236
235,estagent,45,0,45,0,0,0,236.0,0.0,236.0,236
236,estagent2,55,0,55,0,0,0,237.0,0.0,237.0,237
236,estagent,45,0,45,0,0,0,237.0,0.0,237.0,237
237,estagent2,55,0,55,0,0,0,238.0,0.0,238.0,238
237,estagent,45,0,45,0,0,0,238.0,0.0,238.0,238
238,estagent2,55,0,55,0,0,0,239.0,0.0,239.0,239
238,estagent,45,0,45,0,0,0,239.0,0.0,239.0,239
239,estagent2,55,0,55,0,0,0,240.0,0.0,240.0,240
239,estagent,45,0,45,0,0,0,240.0,0.0,240.0,240
240,estagent2,55,0,55,0,0,0,241.0,0.0,241.0,241
240,estagent,45,0,45,0,0,0,241.0,0.0,241.0,241
241,estagent2,55,0,55,0,0,0,242.0,0.0,242.0,242
241,estagent,45,0,45,0,0,0,242.0,0.0,242.0,242
242,estagent2,55,0,55,0,0,0,243.0,0.0,243.0,243
242,estagent,45,0,45,0,0,0,243.0,0.0,243.0,243
243,estagent2,55,0,55,0,0,0,244.0,0.0,244.0,244
243,estagent,45,0,45,0,0,0,244.0,0.0,244.0,244
244,estagent2,55,0,55,0,0,0,245.0,0.0,245.0,245
244,estagent,45,0,45,0,0,0,245.0,0.0,245.0,245
245,estagent2,55,0,55,0,0,0,246.0,0.0,246.0,246
245,estagent,45,0,45,0,0,0,246.0,0.0,246.0,246
246,estagent2,55,0,55,0,0,0,247.0,0.0,247.0,247
246,estagent,45,0,45,0,0,0,247.0,0.0,247.0,247
247,estagent2,55,0,55,0,0,0,248.0,0.0,248.0,248
247,estagent,45,0,45,0,0,0,248.0,0.0,248.0,248
248,estagent2,55,0,55,0,0,0,249.0,0.0,249.0,249
248,estagent,45,0,45,0,0,0,249.0,0.0,249.0,249
249,estagent2,55,0,55,0,0,0,250.0,0.0,250.0,250
249,estagent,45,0,45,0,0,0,250.0,0.0,250.0,250
250,estagent2,55,0,55,0,0,0,251.0,0.0,251.0,251
250,estagent,45,0,45,0,0,0,251.0,0.0,251.0,251
251,estagent2,55,0,55,0,0,0,252.0,0.0,252.0,252
251,estagent,45,0,45,0,0,0,252.0,0.0,252.0,252
252,estagent2,55,0,55,0,0,0,253.0,0.0,253.0,253
252,estagent,45,0,45,0,0,0,253.0,0.0,253.0,253
253,estagent2,55,0,55,0,0,0,254.0,0.0,254.0,254
253,estagent,45,0,45,0,0,0,254.0,0.0,254.0,254
254,estagent2,55,0,55,0,0,0,255.0,0.0,255.0,255
254,estagent,45,0,45,0,0,0,255.0,0.0,255.0,255
255,estagent2,55,0,55,0,0,0,256.0,0.0,256.0,256
255,estagent,45,0,45,0,0,0,256.0,0.0,256.0,256
256,estagent2,55,0,55,0,0,0,257.0,0.0,257.0,257
256,estagent,45,0,45,0,0,0,257.0,0.0,257.0,257
257,estagent2,55,0,55,0,0,0,258.0,0.0,258.0,258
257,estagent,45,0,45,0,0,0,258.0,0.0,258.0,258
258,estagent2,55,0,55,0,0,0,259.0,0.0,259.0,259
258,estagent,45,0,45,0,0,0,259.0,0.0,259.0,259
259,estagent2,55,0,55,0,0,0,260.0,0.0,260.0,260
259,estagent,45,0,45,0,0,0,260.0,0.0,260.0,260
260,estagent2,55,0,55,0,0,0,261.0,0.0,261.0,261
260,estagent,45,0,45,0,0,0,261.0,0.0,261.0,261
261,estagent2,55,0,55,0,0,0,262.0,0.0,262.0,262
261,estagent,45,0,45,0,0,0,262.0,0.0,262.0,262
262,estagent2,55,0,55,0,0,0,263.0,0.0,263.0,263
262,estagent,45,0,45,0,0,0,263.0,0.0,263.0,263
263,estagent2,55,0,55,0,0,0,264.0,0.0,264.0,264
263,estagent,45,0,45,0,0,0,264.0,0.0,264.0,264
264,estagent2,55,0,55,0,0,0,265.0,0.0,265.0,265
264,estagent,45,0,45,0,0,0,265.0,0.0,265.0,265
265,estagent2,55,0,55,0,0,0,266.0,0.0,266.0,266
265,estagent,45,0,45,0,0,0,266.0,0.0,266.0,266
266,estagent2,55,0,55,0,0,0,267.0,0.0,267.0,267
266,estagent,45,0,45,0,0,0,267.0,0.0,267.0,267
267,estagent2,55,0,55,0,0,0,268.0,0.0,268.0,268
267,estagent,45,0,45,0,0,0,268.0,0.0,268.0,268
268,estagent2,55,0,55,0,0,0,269.0,0.0,269.0,269
268,estagent,45,0,45,0,0,0,269.0,0.0,269.0,269
269,estagent2,55,0,55,0,0,0,270.0,0.0,270.0,270
269,estagent,45,0,45,0,0,0,270.0,0.0,270.0,270
270,estagent2,55,0,55,0,0,0,271.0,0.0,271.0,271
270,estagent,45,0,45,0,0,0,271.0,0.0,271.0,271
271,estagent2,55,0,55,0,0,0,272.0,0.0,272.0,272
271,estagent,45,0,45,0,0,0,272.0,0.0,272.0,272
272,estagent2,55,0,55,0,0,0,273.0,0.0,273.0,273
272,estagent,45,0,45,0,0,0,273.0,0.0,273.0,273
273,estagent2,55,0,55,0,0,0,274.0,0.0,274.0,274
273,estagent,45,0,45,0,0,0,274.0,0.0,274.0,274
274,estagent2,55,0,55,0,0,0,275.0,0.0,275.0,275
274,estagent,45,0,45,0,0,0,275.0,0.0,275.0,275
275,estagent2,55,0,55,0,0,0,276.0,0.0,276.0,276
275,estagent,45,0,45,0,0,0,276.0,0.0,276.0,276
276,estagent2,55,0,55,0,0,0,277.0,0.0,277.0,277
276,estagent,45,0,45,0,0,0,277.0,0.0,277.0,277
277,estagent2,55,0,55,0,0,0,278.0,0.0,278.0,278
277,estagent,45,0,45,0,0,0,278.0,0.0,278.0,278
278,estagent2,55,0,55,0,0,0,279.0,0.0,279.0,279
278,estagent,45,0,45,0,0,0,279.0,0.0,279.0,279
279,estagent2,55,0,55,0,0,0,280.0,0.0,280.0,280
279,estagent,45,0,45,0,0,0,280.0,0.0,280.0,280
280,estagent2,55,0,55,0,0,0,281.0,0.0,281.0,281
280,estagent,45,0,45,0,0,0,281.0,0.0,281.0,281
281,estagent2,55,0,55,0,0,0,282.0,0.0,282.0,282
281,estagent,45,0,45,0,0,0,282.0,0.0,282.0,282
282,estagent2,55,0,55,0,0,0,283.0,0.0,283.0,283
282,estagent,45,0,45,0,0,0,283.0,0.0,283.0,283
283,estagent2,55,0,55,0,0,0,284.0,0.0,284.0,284
283,estagent,45,0,45,0,0,0,284.0,0.0,284.0,284
284,estagent2,55,0,55,0,0,0,285.0,0.0,285.0,285
284,estagent,45,0,45,0,0,0,285.0,0.0,285.0,285
285,estagent2,55,0,55,0,0,0,286.0,0.0,286.0,286
285,estagent,45,0,45,0,0,0,286.0,0.0,286.0,286
286,estagent2,55,0,55,0,0,0,287.0,0.0,287.0,287
286,estagent,45,0,45,0,0,0,287.0,0.0,287.0,287
287,estagent2,55,0,55,0,0,0,288.0,0.0,288.0,288
287,estagent,45,0,45,0,0,0,288.0,0.0,288.0,288
288,estagent2,55,0,55,0,0,0,289.0,0.0,289.0,289
288,estagent,45,0,45,0,0,0,289.0,0.0,289.0,289
289,estagent2,55,0,55,0,0,0,290.0,0.0,290.0,290
289,estagent,45,0,45,0,0,0,290.0,0.0,290.0,290
290,estagent2,55,0,55,0,0,0,291.0,0.0,291.0,291
290,estagent,45,0,45,0,0,0,291.0,0.0,291.0,291
291,estagent2,55,0,55,0,0,0,292.0,0.0,292.0,292
291,estagent,45,0,45,0,0,0,292.0,0.0,292.0,292
292,estagent2,55,0,55,0,0,0,293.0,0.0,293.0,293
292,estagent,45,0,45,0,0,0,293.0,0.0,293.0,293
293,estagent2,55,0,55,0,0,0,294.0,0.0,294.0,294
293,estagent,45,0,45,0,0,0,294.0,0.0,294.0,294
294,estagent2,55,0,55,0,0,0,295.0,0.0,295.0,295
294,estagent,45,0,45,0,0,0,295.0,0.0,295.0,295
295,estagent2,55,0,55,0,0,0,296.0,0.0,296.0,296
295,estagent,45,0,45,0,0,0,296.0,0.0,296.0,296
296,estagent2,55,0,55,0,0,0,297.0,0.0,297.0,297
296,estagent,45,0,45,0,0,0,297.0,0.0,297.0,297
297,estagent2,55,0,55,0,0,0,298.0,0.0,298.0,298
297,estagent,45,0,45,0,0,0,298.0,0.0,298.0,298
298,estagent2,55,0,55,0,0,0,299.0,0.0,299.0,299
298,estagent,45,0,45,0,0,0,299.0,0.0,299.0,299
299,estagent2,55,0,55,0,0,0,300.0,0.0,300.0,300
299,estagent,45,0,45,0,0,0,300.0,0.0,300.0,300
300,estagent2,55,0,55,0,0,0,301.0,0.0,301.0,301
300,estagent,45,0,45,0,0,0,301.0,0.0,301.0,301
301,estagent2,55,0,55,0,0,0,302.0,0.0,302.0,302
301,estagent,45,0,45,0,0,0,302.0,0.0,302.0,302
302,estagent2,55,0,55,0,0,0,303.0,0.0,303.0,303
302,estagent,45,0,45,0,0,0,303.0,0.0,303.0,303
303,estagent2,55,0,55,0,0,0,304.0,0.0,304.0,304
303,estagent,45,0,45,0,0,0,304.0,0.0,304.0,304
304,estagent2,55,0,55,0,0,0,305.0,0.0,305.0,305
304,estagent,45,0,45,0,0,0,305.0,0.0,305.0,305
305,estagent2,55,0,55,0,0,0,306.0,0.0,306.0,306
305,estagent,45,0,45,0,0,0,306.0,0.0,306.0,306
306,estagent2,55,0,55,0,0,0,307.0,0.0,307.0,307
306,estagent,45,0,45,0,0,0,307.0,0.0,307.0,307
307,estagent2,55,0,55,0,0,0,308.0,0.0,308.0,308
307,estagent,45,0,45,0,0,0,308.0,0.0,308.0,308
308,estagent2,55,0,55,0,0,0,309.0,0.0,309.0,309
308,estagent,45,0,45,0,0,0,309.0,0.0,309.0,309
309,estagent2,55,0,55,0,0,0,310.0,0.0,310.0,310
309,estagent,45,0,45,0,0,0,310.0,0.0,310.0,310
310,estagent2,55,0,55,0,0,0,311.0,0.0,311.0,311
310,estagent,45,0,45,0,0,0,311.0,0.0,311.0,311
311,estagent2,55,0,55,0,0,0,312.0,0.0,312.0,312
311,estagent,45,0,45,0,0,0,312.0,0.0,312.0,312
312,estagent2,55,0,55,0,0,0,313.0,0.0,313.0,313
312,estagent,45,0,45,0,0,0,313.0,0.0,313.0,313
313,estagent2,55,0,55,0,0,0,314.0,0.0,314.0,314
313,estagent,45,0,45,0,0,0,314.0,0.0,314.0,314
314,estagent2,55,0,55,0,0,0,315.0,0.0,315.0,315
314,estagent,45,0,45,0,0,0,315.0,0.0,315.0,315
315,estagent2,55,0,55,0,0,0,316.0,0.0,316.0,316
315,estagent,45,0,45,0,0,0,316.0,0.0,316.0,316
316,estagent2,55,0,55,0,0,0,317.0,0.0,317.0,317
316,estagent,45,0,45,0,0,0,317.0,0.0,317.0,317
317,estagent2,55,0,55,0,0,0,318.0,0.0,318.0,318
317,estagent,45,0,45,0,0,0,318.0,0.0,318.0,318
318,estagent2,55,0,55,0,0,0,319.0,0.0,319.0,319
318,estagent,45,0,45,0,0,0,319.0,0.0,319.0,319
319,estagent2,55,0,55,0,0,0,320.0,0.0,320.0,320
319,estagent,45,0,45,0,0,0,320.0,0.0,320.0,320
320,estagent2,55,0,55,0,0,0,321.0,0.0,321.0,321
320,estagent,45,0,45,0,0,0,321.0,0.0,321.0,321
321,estagent2,55,0,55,0,0,0,322.0,0.0,322.0,322
321,estagent,45,0,45,0,0,0,322.0,0.0,322.0,322
322,estagent2,55,0,55,0,0,0,323.0,0.0,323.0,323
322,estagent,45,0,45,0,0,0,323.0,0.0,323.0,323
323,estagent2,55,0,55,0,0,0,324.0,0.0,324.0,324
323,estagent,45,0,45,0,0,0,324.0,0.0,324.0,324
324,estagent2,55,0,55,0,0,0,325.0,0.0,325.0,325
324,estagent,45,0,45,0,0,0,325.0,0.0,325.0,325
325,estagent2,55,0,55,0,0,0,326.0,0.0,326.0,326
325,estagent,45,0,45,0,0,0,326.0,0.0,326.0,326
326,estagent2,55,0,55,0,0,0,327.0,0.0,327.0,327
326,estagent,45,0,45,0,0,0,327.0,0.0,327.0,327
327,estagent2,55,0,55,0,0,0,328.0,0.0,328.0,328
327,estagent,45,0,45,0,0,0,328.0,0.0,328.0,328
328,estagent2,55,0,55,0,0,0,329.0,0.0,329.0,329
328,estagent,45,0,45,0,0,0,329.0,0.0,329.0,329
329,estagent2,55,0,55,0,0,0,330.0,0.0,330.0,330
329,estagent,45,0,45,0,0,0,330.0,0.0,330.0,330
330,estagent2,55,0,55,0,0,0,331.0,0.0,331.0,331
330,estagent,45,0,45,0,0,0,331.0,0.0,331.0,331
331,estagent2,55,0,55,0,0,0,332.0,0.0,332.0,332
331,estagent,45,0,45,0,0,0,332.0,0.0,332.0,332
332,estagent2,55,0,55,0,0,0,333.0,0.0,333.0,333
332,estagent,45,0,45,0,0,0,333.0,0.0,333.0,333
333,estagent2,55,0,55,0,0,0,334.0,0.0,334.0,334
333,estagent,45,0,45,0,0,0,334.0,0.0,334.0,334
334,estagent2,55,0,55,0,0,0,335.0,0.0,335.0,335
334,estagent,45,0,45,0,0,0,335.0,0.0,335.0,335
335,estagent2,55,0,55,0,0,0,336.0,0.0,336.0,336
335,estagent,45,0,45,0,0,0,336.0,0.0,336.0,336
336,estagent2,55,0,55,0,0,0,337.0,0.0,337.0,337
336,estagent,45,0,45,0,0,0,337.0,0.0,337.0,337
337,estagent2,55,0,55,0,0,0,338.0,0.0,338.0,338
337,estagent,45,0,45,0,0,0,338.0,0.0,338.0,338
338,estagent2,55,0,55,0,0,0,339.0,0.0,339.0,339
338,estagent,45,0,45,0,0,0,339.0,0.0,339.0,339
339,estagent2,55,0,55,0,0,0,340.0,0.0,340.0,340
339,estagent,45,0,45,0,0,0,340.0,0.0,340.0,340
340,estagent2,55,0,55,0,0,0,341.0,0.0,341.0,341
340,estagent,45,0,45,0,0,0,341.0,0.0,341.0,341
341,estagent2,55,0,55,0,0,0,342.0,0.0,342.0,342
341,estagent,45,0,45,0,0,0,342.0,0.0,342.0,342
342,estagent2,55,0,55,0,0,0,343.0,0.0,343.0,343
342,estagent,45,0,45,0,0,0,343.0,0.0,343.0,343
343,estagent2,55,0,55,0,0,0,344.0,0.0,344.0,344
343,estagent,45,0,45,0,0,0,344.0,0.0,344.0,344
344,estagent2,55,0,55,0,0,0,345.0,0.0,345.0,345
344,estagent,45,0,45,0,0,0,345.0,0.0,345.0,345
345,estagent2,55,0,55,0,0,0,346.0,0.0,346.0,346
345,estagent,45,0,45,0,0,0,346.0,0.0,346.0,346
346,estagent2,55,0,55,0,0,0,347.0,0.0,347.0,347
346,estagent,45,0,45,0,0,0,347.0,0.0,347.0,347
347,estagent2,55,0,55,0,0,0,348.0,0.0,348.0,348
347,estagent,45,0,45,0,0,0,348.0,0.0,348.0,348
348,estagent2,55,0,55,0,0,0,349.0,0.0,349.0,349
348,estagent,45,0,45,0,0,0,349.0,0.0,349.0,349
349,estagent2,55,0,55,0,0,0,350.0,0.0,350.0,350
349,estagent,45,0,45,0,0,0,350.0,0.0,350.0,350
350,estagent2,55,0,55,0,0,0,351.0,0.0,351.0,351
350,estagent,45,0,45,0,0,0,351.0,0.0,351.0,351
351,estagent2,55,0,55,0,0,0,352.0,0.0,352.0,352
351,estagent,45,0,45,0,0,0,352.0,0.0,352.0,352
352,estagent2,55,0,55,0,0,0,353.0,0.0,353.0,353
352,estagent,45,0,45,0,0,0,353.0,0.0,353.0,353
353,estagent2,55,0,55,0,0,0,354.0,0.0,354.0,354
353,estagent,45,0,45,0,0,0,354.0,0.0,354.0,354
354,estagent2,55,0,55,0,0,0,355.0,0.0,355.0,355
354,estagent,45,0,45,0,0,0,355.0,0.0,355.0,355
355,estagent2,55,0,55,0,0,0,356.0,0.0,356.0,356
355,estagent,45,0,45,0,0,0,356.0,0.0,356.0,356
356,estagent2,55,0,55,0,0,0,357.0,0.0,357.0,357
356,estagent,45,0,45,0,0,0,357.0,0.0,357.0,357
357,estagent2,55,0,55,0,0,0,358.0,0.0,358.0,358
357,estagent,45,0,45,0,0,0,358.0,0.0,358.0,358
358,estagent2,55,0,55,0,0,0,359.0,0.0,359.0,359
358,estagent,45,0,45,0,0,0,359.0,0.0,359.0,359
359,estagent2,55,0,55,0,0,0,360.0,0.0,360.0,360
359,estagent,45,0,45,0,0,0,360.0,0.0,360.0,360
360,estagent2,55,0,55,0,0,0,361.0,0.0,361.0,361
360,estagent,45,0,45,0,0,0,361.0,0.0,361.0,361
361,estagent2,55,0,55,0,0,0,362.0,0.0,362.0,362
361,estagent,45,0,45,0,0,0,362.0,0.0,362.0,362
362,estagent2,55,0,55,0,0,0,363.0,0.0,363.0,363
362,estagent,45,0,45,0,0,0,363.0,0.0,363.0,363
363,estagent2,55,0,55,0,0,0,364.0,0.0,364.0,364
363,estagent,45,0,45,0,0,0,364.0,0.0,364.0,364
364,estagent2,55,0,55,0,0,0,365.0,0.0,365.0,365
364,estagent,45,0,45,0,0,0,365.0,0.0,365.0,365
365,estagent2,55,0,55,0,0,0,366.0,0.0,366.0,366
365,estagent,45,0,45,0,0,0,366.0,0.0,366.0,366
366,estagent2,55,0,55,0,0,0,367.0,0.0,367.0,367
366,estagent,45,0,45,0,0,0,367.0,0.0,367.0,367
367,estagent2,55,0,55,0,0,0,368.0,0.0,368.0,368
367,estagent,45,0,45,0,0,0,368.0,0.0,368.0,368
368,estagent2,55,0,55,0,0,0,369.0,0.0,369.0,369
368,estagent,45,0,45,0,0,0,369.0,0.0,369.0,369
369,estagent2,55,0,55,0,0,0,370.0,0.0,370.0,370
369,estagent,45,0,45,0,0,0,370.0,0.0,370.0,370
370,estagent2,55,0,55,0,0,0,371.0,0.0,371.0,371
370,estagent,45,0,45,0,0,0,371.0,0.0,371.0,371
371,estagent2,55,0,55,0,0,0,372.0,0.0,372.0,372
371,estagent,45,0,45,0,0,0,372.0,0.0,372.0,372
372,estagent2,55,0,55,0,0,0,373.0,0.0,373.0,373
372,estagent,45,0,45,0,0,0,373.0,0.0,373.0,373
373,estagent2,55,0,55,0,0,0,374.0,0.0,374.0,374
373,estagent,45,0,45,0,0,0,374.0,0.0,374.0,374
374,estagent2,55,0,55,0,0,0,375.0,0.0,375.0,375
374,estagent,45,0,45,0,0,0,375.0,0.0,375.0,375
375,estagent2,55,0,55,0,0,0,376.0,0.0,376.0,376
375,estagent,45,0,45,0,0,0,376.0,0.0,376.0,376
376,estagent2,55,0,55,0,0,0,377.0,0.0,377.0,377
376,estagent,45,0,45,0,0,0,377.0,0.0,377.0,377
377,estagent2,55,0,55,0,0,0,378.0,0.0,378.0,378
377,estagent,45,0,45,0,0,0,378.0,0.0,378.0,378
378,estagent2,55,0,55,0,0,0,379.0,0.0,379.0,379
378,estagent,45,0,45,0,0,0,379.0,0.0,379.0,379
379,estagent2,55,0,55,0,0,0,380.0,0.0,380.0,380
379,estagent,45,0,45,0,0,0,380.0,0.0,380.0,380
380,estagent2,55,0,55,0,0,0,381.0,0.0,381.0,381
380,estagent,45,0,45,0,0,0,381.0,0.0,381.0,381
381,estagent2,55,0,55,0,0,0,382.0,0.0,382.0,382
381,estagent,45,0,45,0,0,0,382.0,0.0,382.0,382
382,estagent2,55,0,55,0,0,0,383.0,0.0,383.0,383
382,estagent,45,0,45,0,0,0,383.0,0.0,383.0,383
383,estagent2,55,0,55,0,0,0,384.0,0.0,384.0,384
383,estagent,45,0,45,0,0,0,384.0,0.0,384.0,384
384,estagent2,55,0,55,0,0,0,385.0,0.0,385.0,385
384,estagent,45,0,45,0,0,0,385.0,0.0,385.0,385
385,estagent2,55,0,55,0,0,0,386.0,0.0,386.0,386
385,estagent,45,0,45,0,0,0,386.0,0.0,386.0,386
386,estagent2,55,0,55,0,0,0,387.0,0.0,387.0,387
386,estagent,45,0,45,0,0,0,387.0,0.0,387.0,387
387,estagent2,55,0,55,0,0,0,388.0,0.0,388.0,388
387,estagent,45,0,45,0,0,0,388.0,0.0,388.0,388
388,estagent2,55,0,55,0,0,0,389.0,0.0,389.0,389
388,estagent,45,0,45,0,0,0,389.0,0.0,389.0,389
389,estagent2,55,0,55,0,0,0,390.0,0.0,390.0,390
389,estagent,45,0,45,0,0,0,390.0,0.0,390.0,390
390,estagent2,55,0,55,0,0,0,391.0,0.0,391.0,391
390,estagent,45,0,45,0,0,0,391.0,0.0,391.0,391
391,estagent2,55,0,55,0,0,0,392.0,0.0,392.0,392
391,estagent,45,0,45,0,0,0,392.0,0.0,392.0,392
392,estagent2,55,0,55,0,0,0,393.0,0.0,393.0,393
392,estagent,45,0,45,0,0,0,393.0,0.0,393.0,393
393,estagent2,55,0,55,0,0,0,394.0,0.0,394.0,394
393,estagent,45,0,45,0,0,0,394.0,0.0,394.0,394
394,estagent2,55,0,55,0,0,0,395.0,0.0,395.0,395
394,estagent,45,0,45,0,0,0,395.0,0.0,395.0,395
395,estagent2,55,0,55,0,0,0,396.0,0.0,396.0,396
395,estagent,45,0,45,0,0,0,396.0,0.0,396.0,396
396,estagent2,55,0,55,0,0,0,397.0,0.0,397.0,397
396,estagent,45,0,45,0,0,0,397.0,0.0,397.0,397
397,estagent2,55,0,55,0,0,0,398.0,0.0,398.0,398
397,estagent,45,0,45,0,0,0,398.0,0.0,398.0,398
398,estagent2,55,0,55,0,0,0,399.0,0.0,399.0,399
398,estagent,45,0,45,0,0,0,399.0,0.0,399.0,399
399,estagent2,55,0,55,0,0,0,400.0,0.0,400.0,400
399,estagent,45,0,45,0,0,0,400.0,0.0,400.0,400
400,estagent2,55,0,55,0,0,0,401.0,0.0,401.0,401
400,estagent,45,0,45,0,0,0,401.0,0.0,401.0,401
401,estagent2,55,0,55,0,0,0,402.0,0.0,402.0,402
401,estagent,45,0,45,0,0,0,402.0,0.0,402.0,402
402,estagent2,55,0,55,0,0,0,403.0,0.0,403.0,403
402,estagent,45,0,45,0,0,0,403.0,0.0,403.0,403
403,estagent2,55,0,55,0,0,0,404.0,0.0,404.0,404
403,estagent,45,0,45,0,0,0,404.0,0.0,404.0,404
404,estagent2,55,0,55,0,0,0,405.0,0.0,405.0,405
404,estagent,45,0,45,0,0,0,405.0,0.0,405.0,405
405,estagent2,55,0,55,0,0,0,406.0,0.0,406.0,406
405,estagent,45,0,45,0,0,0,406.0,0.0,406.0,406
406,estagent2,55,0,55,0,0,0,407.0,0.0,407.0,407
406,estagent,45,0,45,0,0,0,407.0,0.0,407.0,407
407,estagent2,55,0,55,0,0,0,408.0,0.0,408.0,408
407,estagent,45,0,45,0,0,0,408.0,0.0,408.0,408
408,estagent2,55,0,55,0,0,0,409.0,0.0,409.0,409
408,estagent,45,0,45,0,0,0,409.0,0.0,409.0,409
409,estagent2,55,0,55,0,0,0,410.0,0.0,410.0,410
409,estagent,45,0,45,0,0,0,410.0,0.0,410.0,410
410,estagent2,55,0,55,0,0,0,411.0,0.0,411.0,411
410,estagent,45,0,45,0,0,0,411.0,0.0,411.0,411
411,estagent2,55,0,55,0,0,0,412.0,0.0,412.0,412
411,estagent,45,0,45,0,0,0,412.0,0.0,412.0,412
412,estagent2,55,0,55,0,0,0,413.0,0.0,413.0,413
412,estagent,45,0,45,0,0,0,413.0,0.0,413.0,413
413,estagent2,55,0,55,0,0,0,414.0,0.0,414.0,414
413,estagent,45,0,45,0,0,0,414.0,0.0,414.0,414
414,estagent2,55,0,55,0,0,0,415.0,0.0,415.0,415
414,estagent,45,0,45,0,0,0,415.0,0.0,415.0,415
415,estagent2,55,0,55,0,0,0,416.0,0.0,416.0,416
415,estagent,45,0,45,0,0,0,416.0,0.0,416.0,416
416,estagent2,55,0,55,0,0,0,417.0,0.0,417.0,417
416,estagent,45,0,45,0,0,0,417.0,0.0,417.0,417
417,estagent2,55,0,55,0,0,0,418.0,0.0,418.0,418
417,estagent,45,0,45,0,0,0,418.0,0.0,418.0,418
418,estagent2,55,0,55,0,0,0,419.0,0.0,419.0,419
418,estagent,45,0,45,0,0,0,419.0,0.0,419.0,419
419,estagent2,55,0,55,0,0,0,420.0,0.0,420.0,420
419,estagent,45,0,45,0,0,0,420.0,0.0,420.0,420
420,estagent2,55,0,55,0,0,0,421.0,0.0,421.0,421
420,estagent,45,0,45,0,0,0,421.0,0.0,421.0,421
421,estagent2,55,0,55,0,0,0,422.0,0.0,422.0,422
421,estagent,45,0,45,0,0,0,422.0,0.0,422.0,422
422,estagent2,55,0,55,0,0,0,423.0,0.0,423.0,423
422,estagent,45,0,45,0,0,0,423.0,0.0,423.0,423
423,estagent2,55,0,55,0,0,0,424.0,0.0,424.0,424
423,estagent,45,0,45,0,0,0,424.0,0.0,424.0,424
424,estagent2,55,0,55,0,0,0,425.0,0.0,425.0,425
424,estagent,45,0,45,0,0,0,425.0,0.0,425.0,425
425,estagent2,55,0,55,0,0,0,426.0,0.0,426.0,426
425,estagent,45,0,45,0,0,0,426.0,0.0,426.0,426
426,estagent2,55,0,55,0,0,0,427.0,0.0,427.0,427
426,estagent,45,0,45,0,0,0,427.0,0.0,427.0,427
