generation,strategy,nAgents,nInnovate,nObserve,nExploit,nRefine,totalPayoffs,avgLifespan,stdLifespan,medLifespan,maxLifespan
168,estagent_numpy,76,0,17,59,0,893.0,47.9736842105,45.0771192059,39.5,169
168,dmn,24,0,9,15,0,210.0,62.0833333333,49.1408830699,45.5,161
169,estagent_numpy,77,0,17,60,0,894.0,48.1818181818,45.275413262,40.0,170
169,dmn,23,0,9,14,0,202.0,65.6086956522,48.6493568754,51.0,162
170,estagent_numpy,75,0,15,60,0,947.0,47.7866666667,45.9867497825,38.0,171
170,dmn,25,0,11,14,0,202.0,61.36,49.9422706732,43.0,163
171,estagent_numpy,74,0,15,59,0,919.0,48.2972972973,46.6162394073,32.5,172
171,dmn,26,0,11,15,0,230.0,59.5,50.8899642517,41.5,164
172,estagent_numpy,75,0,15,60,0,937.0,48.6533333333,46.6346061299,32.0,173
172,dmn,25,0,8,17,0,256.0,60.72,51.8856589049,40.0,165
173,estagent_numpy,75,0,16,59,0,919.0,48.2933333333,47.1487782333,29.0,174
173,dmn,25,0,8,17,0,256.0,61.72,51.8856589049,41.0,166
174,estagent_numpy,75,0,15,60,0,923.0,46.5066666667,46.2896311884,26.0,175
174,dmn,25,0,8,17,0,256.0,62.72,51.8856589049,42.0,167
175,estagent_numpy,75,0,12,63,0,946.0,47.5066666667,46.2896311884,27.0,176
175,dmn,25,0,8,17,0,256.0,63.72,51.8856589049,43.0,168
176,estagent_numpy,75,0,13,62,0,928.0,47.68,46.5761484024,28.0,177
176,dmn,25,0,8,17,0,256.0,64.72,51.8856589049,44.0,169
177,estagent_numpy,76,0,13,63,0,851.0,47.4605263158,46.8939006216,27.5,178
177,dmn,24,0,9,15,0,180.0,66.5833333333,52.7793493918,47.5,170
178,estagent_numpy,77,0,14,63,0,917.0,47.8441558442,46.8972529683,28.0,179
178,dmn,23,0,10,13,0,153.0,57.9130434783,49.7436148784,38.0,171
179,estagent_numpy,78,0,18,60,0,953.0,45.9358974359,45.5134073635,29.0,180
179,dmn,22,0,8,14,0,194.0,53.4545454545,50.4504502843,35.0,172
180,estagent_numpy,77,0,17,60,0,992.0,46.7012987013,45.9873118964,30.0,181
180,dmn,23,0,9,14,0,193.0,51.6956521739,50.9248677466,33.0,173
181,estagent_numpy,77,0,19,58,0,1003.0,46.8441558442,46.2340361877,30.0,182
181,dmn,23,0,7,16,0,240.0,52.6956521739,50.9248677466,34.0,174
182,estagent_numpy,79,0,20,59,0,1007.0,46.4683544304,46.3904277127,30.0,183
182,dmn,21,0,7,14,0,206.0,52.3333333333,52.8027175828,33.0,175
183,estagent_numpy,79,0,17,62,0,1040.0,47.4683544304,46.3904277127,31.0,184
183,dmn,21,0,7,14,0,202.0,53.3333333333,52.8027175828,34.0,176
184,estagent_numpy,80,0,21,59,0,997.0,46.5375,46.561503345,31.5,185
184,dmn,20,0,8,12,0,166.0,56.35,53.3116075541,36.0,177
185,estagent_numpy,81,0,19,62,0,1045.0,46.962962963,46.5576622288,32.0,186
185,dmn,19,0,8,11,0,150.0,56.3684210526,54.5201175099,36.0,178
186,estagent_numpy,81,0,18,63,0,1063.0,47.9135802469,46.6053029174,33.0,187
186,dmn,19,0,8,11,0,152.0,57.3684210526,54.5201175099,37.0,179
187,estagent_numpy,82,0,19,63,0,1077.0,46.3048780488,44.9966635686,34.0,188
187,dmn,18,0,7,11,0,152.0,54.3333333333,53.1810325419,37.5,180
188,estagent_numpy,82,0,17,65,0,1113.0,47.3048780488,44.9966635686,35.0,189
188,dmn,18,0,7,11,0,152.0,55.3333333333,53.1810325419,38.5,181
189,estagent_numpy,82,0,18,64,0,1095.0,48.1829268293,45.1110088907,36.0,190
189,dmn,18,0,7,11,0,152.0,56.3333333333,53.1810325419,39.5,182
190,estagent_numpy,82,0,19,63,0,1061.0,47.2804878049,45.5096544006,29.0,191
190,dmn,18,0,7,11,0,152.0,57.3333333333,53.1810325419,40.5,183
191,estagent_numpy,82,0,17,65,0,1103.0,45.6585365854,43.1308897038,29.0,192
191,dmn,18,0,7,11,0,152.0,58.3333333333,53.1810325419,41.5,184
192,estagent_numpy,81,0,16,65,0,1098.0,44.2098765432,41.9940372162,29.0,193
192,dmn,19,0,9,10,0,134.0,56.2631578947,53.3763619131,42.0,185
193,estagent_numpy,81,0,15,66,0,1101.0,44.0740740741,42.1917368827,28.0,194
193,dmn,19,0,9,10,0,128.0,57.2631578947,53.3763619131,43.0,186
194,estagent_numpy,81,0,15,66,0,1098.0,42.9012345679,42.6980801425,29.0,195
194,dmn,19,0,11,8,0,92.0,58.2631578947,53.3763619131,44.0,187
195,estagent_numpy,80,0,12,68,0,1136.0,41.925,43.6087075594,28.5,196
195,dmn,20,0,12,8,0,92.0,56.35,53.5521007991,43.5,188
196,estagent_numpy,81,0,12,69,0,1166.0,40.6543209877,43.7148901077,28.0,197
196,dmn,19,0,10,9,0,110.0,58.9473684211,54.476913202,46.0,189
197,estagent_numpy,81,0,12,69,0,1166.0,40.7037037037,44.0716152442,28.0,198
197,dmn,19,0,10,9,0,110.0,59.9473684211,54.476913202,47.0,190
198,estagent_numpy,82,0,11,71,0,1202.0,40.9756097561,44.1899932414,28.5,199
198,dmn,18,0,9,9,0,110.0,54.6111111111,48.6805218735,46.5,191
199,estagent_numpy,82,0,11,71,0,1204.0,41.7195121951,44.3902522782,29.5,200
199,dmn,18,0,9,9,0,106.0,55.6111111111,48.6805218735,47.5,192
200,estagent_numpy,83,0,12,71,0,1223.0,41.6024096386,44.6312710511,29.0,201
200,dmn,17,0,9,8,0,90.0,57.1764705882,50.034382642,50.0,193
201,estagent_numpy,83,0,11,72,0,1241.0,41.9397590361,44.9023973379,29.0,202
201,dmn,17,0,9,8,0,96.0,58.1764705882,50.034382642,51.0,194
202,estagent_numpy,83,0,11,72,0,1235.0,42.3975903614,45.1770118958,30.0,203
202,dmn,17,0,9,8,0,96.0,59.1764705882,50.034382642,52.0,195
203,estagent_numpy,83,0,10,73,0,1235.0,42.9156626506,45.4127535877,30.0,204
203,dmn,17,0,9,8,0,96.0,60.1764705882,50.034382642,53.0,196
204,estagent_numpy,83,0,9,74,0,1253.0,43.9156626506,45.4127535877,31.0,205
204,dmn,17,0,9,8,0,96.0,61.1764705882,50.034382642,54.0,197
205,estagent_numpy,83,0,10,73,0,1253.0,44.7951807229,45.5157219061,32.0,206
205,dmn,17,0,9,8,0,96.0,59.7058823529,51.9216204608,55.0,198
206,estagent_numpy,83,0,10,73,0,1253.0,45.686746988,45.6114886476,33.0,207
206,dmn,17,0,9,8,0,102.0,60.7058823529,51.9216204608,56.0,199
207,estagent_numpy,83,0,10,73,0,1253.0,45.1204819277,45.9977468255,32.0,208
207,dmn,17,0,9,8,0,102.0,61.7058823529,51.9216204608,57.0,200
208,estagent_numpy,84,0,11,73,0,1230.0,44.8928571429,46.389145348,31.5,209
208,dmn,16,0,9,7,0,94.0,61.0625,55.099306654,48.0,201
209,estagent_numpy,84,0,10,74,0,1243.0,45.25,46.765594547,31.5,210
209,dmn,16,0,9,7,0,88.0,60.1875,56.6140648934,49.0,202
210,estagent_numpy,84,0,10,74,0,1243.0,44.9404761905,47.2383397531,30.5,211
210,dmn,16,0,8,8,0,100.0,61.1875,56.6140648934,50.0,203
211,estagent_numpy,84,0,9,75,0,340.0,45.5476190476,47.4881952153,30.5,212
211,dmn,16,0,8,8,0,70.0,62.1875,56.6140648934,51.0,204
212,estagent_numpy,84,0,11,73,0,524.0,46.5357142857,47.4994853177,31.5,213
212,dmn,16,0,9,7,0,65.0,63.1875,56.6140648934,52.0,205
213,estagent_numpy,85,0,21,64,0,670.0,46.3294117647,47.8594482,30.0,214
213,dmn,15,0,10,5,0,41.0,61.4666666667,60.395216882,34.0,206
214,estagent_numpy,85,0,22,63,0,799.0,47.3294117647,47.8594482,31.0,215
214,dmn,15,0,9,6,0,74.0,62.4666666667,60.395216882,35.0,207
215,estagent_numpy,86,0,29,57,0,875.0,47.2441860465,48.1781905803,31.5,216
215,dmn,14,0,9,5,0,62.0,67.4285714286,60.6025863259,52.0,208
216,estagent_numpy,87,0,32,55,0,875.0,45.2988505747,45.8160025606,30.0,217
216,dmn,13,0,8,5,0,62.0,71.7692307692,61.635596416,69.0,209
217,estagent_numpy,87,0,31,56,0,923.0,46.2528735632,45.8594099422,31.0,218
217,dmn,13,0,8,5,0,62.0,72.7692307692,61.635596416,70.0,210
218,estagent_numpy,87,0,31,56,0,912.0,45.4712643678,45.1790407821,30.0,219
218,dmn,13,0,8,5,0,62.0,73.7692307692,61.635596416,71.0,211
219,estagent_numpy,87,0,29,58,0,943.0,45.9540229885,45.4383270409,30.0,220
219,dmn,13,0,8,5,0,57.0,74.7692307692,61.635596416,72.0,212
220,estagent_numpy,87,0,29,58,0,1048.0,44.0114942529,45.9030698527,29.0,221
220,dmn,13,0,8,5,0,69.0,75.7692307692,61.635596416,73.0,213
221,estagent_numpy,87,0,25,62,0,931.0,45.0114942529,45.9030698527,30.0,222
221,dmn,13,0,8,5,0,49.0,76.7692307692,61.635596416,74.0,214
222,estagent_numpy,88,0,28,60,0,946.0,43.6818181818,44.919510201,29.0,223
222,dmn,12,0,8,4,0,48.0,72.8333333333,66.7593106282,59.0,215
223,estagent_numpy,88,0,28,60,0,970.0,43.5681818182,45.515930142,30.0,224
223,dmn,12,0,8,4,0,75.0,73.8333333333,66.7593106282,60.0,216
224,estagent_numpy,89,0,29,60,0,839.0,42.2247191011,44.1376174777,31.0,225
224,dmn,11,0,8,3,0,63.0,74.6363636364,69.7244873214,45.0,217
225,estagent_numpy,89,0,30,59,0,906.0,43.2247191011,44.1376174777,32.0,226
225,dmn,11,0,8,3,0,63.0,75.6363636364,69.7244873214,46.0,218
226,estagent_numpy,89,0,32,57,0,884.0,43.3595505618,44.2216702155,32.0,227
226,dmn,11,0,8,3,0,63.0,76.6363636364,69.7244873214,47.0,219
227,estagent_numpy,89,0,31,58,0,937.0,44.1685393258,44.3715760711,33.0,228
227,dmn,11,0,9,2,0,51.0,77.6363636364,69.7244873214,48.0,220
228,estagent_numpy,90,0,32,58,0,940.0,44.0,44.5623159183,33.0,229
228,dmn,10,0,8,2,0,51.0,73.4,71.0354840907,41.5,221
229,estagent_numpy,90,0,30,60,0,1030.0,43.8666666667,44.8357991887,33.5,230
229,dmn,10,0,8,2,0,51.0,74.4,71.0354840907,42.5,222
230,estagent_numpy,91,0,30,61,0,1011.0,42.1978021978,44.3924109394,33.0,231
230,dmn,9,0,7,2,0,51.0,78.1111111111,74.3855488421,36.0,223
231,estagent_numpy,91,0,29,62,0,1076.0,43.0879120879,44.4864835261,34.0,232
231,dmn,9,0,7,2,0,51.0,79.1111111111,74.3855488421,37.0,224
232,estagent_numpy,91,0,27,64,0,1178.0,43.4945054945,44.6966266216,33.0,233
232,dmn,9,0,7,2,0,51.0,80.1111111111,74.3855488421,38.0,225
233,estagent_numpy,91,0,25,66,0,1224.0,43.4615384615,45.0470590794,34.0,234
233,dmn,9,0,7,2,0,51.0,81.1111111111,74.3855488421,39.0,226
234,estagent_numpy,91,0,25,66,0,1256.0,43.6043956044,45.4143026125,34.0,235
234,dmn,9,0,7,2,0,51.0,82.1111111111,74.3855488421,40.0,227
235,estagent_numpy,91,0,24,67,0,1244.0,44.4725274725,45.5231714116,35.0,236
235,dmn,9,0,7,2,0,51.0,83.1111111111,74.3855488421,41.0,228
236,estagent_numpy,92,0,25,67,0,1245.0,44.6086956522,45.7286316269,34.5,237
236,dmn,8,0,7,1,0,12.0,91.125,76.0401826339,68.5,229
237,estagent_numpy,92,0,23,69,0,1310.0,45.6086956522,45.7286316269,35.5,238
237,dmn,8,0,7,1,0,12.0,92.125,76.0401826339,69.5,230
238,estagent_numpy,92,0,25,67,0,1286.0,44.0217391304,41.2879544127,33.5,217
238,dmn,8,0,7,1,0,12.0,93.125,76.0401826339,70.5,231
239,estagent_numpy,92,0,27,65,0,1265.0,44.5326086957,41.6714507335,34.5,218
239,dmn,8,0,7,1,0,12.0,94.125,76.0401826339,71.5,232
240,estagent_numpy,92,0,25,67,0,1316.0,45.5326086957,41.6714507335,35.5,219
240,dmn,8,0,7,1,0,12.0,95.125,76.0401826339,72.5,233
241,estagent_numpy,92,0,26,66,0,1224.0,46.25,41.8905470814,36.5,220
241,dmn,8,0,7,1,0,12.0,96.125,76.0401826339,73.5,234
242,estagent_numpy,92,0,30,62,0,1168.0,45.2717391304,42.9289360356,33.0,221
242,dmn,8,0,7,1,0,12.0,97.125,76.0401826339,74.5,235
243,estagent_numpy,92,0,26,66,0,1323.0,45.9673913043,43.1489964332,34.0,222
243,dmn,8,0,7,1,0,12.0,98.125,76.0401826339,75.5,236
244,estagent_numpy,92,0,25,67,0,1353.0,46.4239130435,43.4088835067,34.0,223
244,dmn,8,0,7,1,0,12.0,99.125,76.0401826339,76.5,237
245,estagent_numpy,92,0,24,68,0,1339.0,47.4239130435,43.4088835067,35.0,224
245,dmn,8,0,7,1,0,12.0,100.125,76.0401826339,77.5,238
246,estagent_numpy,93,0,25,68,0,1409.0,47.376344086,43.7180393806,32.0,225
246,dmn,7,0,6,1,0,12.0,108.142857143,78.8297053716,105.0,239
247,estagent_numpy,94,0,25,69,0,1313.0,47.8723404255,43.7556644461,32.5,226
247,dmn,6,0,5,1,0,12.0,109.666666667,85.1345340557,75.0,240
248,estagent_numpy,94,0,24,70,0,1316.0,48.8723404255,43.7556644461,33.5,227
248,dmn,6,0,5,1,0,12.0,110.666666667,85.1345340557,76.0,241
249,estagent_numpy,94,0,26,68,0,1325.0,49.7978723404,43.8327526884,34.5,228
249,dmn,6,0,5,1,0,12.0,111.666666667,85.1345340557,77.0,242
250,estagent_numpy,94,0,26,68,0,1325.0,50.5212765957,44.0634766313,35.5,229
250,dmn,6,0,5,1,0,12.0,112.666666667,85.1345340557,78.0,243
251,estagent_numpy,94,0,28,66,0,1322.0,48.1170212766,41.6744874205,34.0,230
251,dmn,6,0,5,1,0,12.0,113.666666667,85.1345340557,79.0,244
252,estagent_numpy,95,0,31,64,0,1233.0,46.2315789474,42.7397147077,33.0,231
252,dmn,5,0,4,1,0,12.0,128.0,87.3544503732,112.0,245
253,estagent_numpy,95,0,26,69,0,1383.0,46.7052631579,43.1525747684,34.0,232
253,dmn,5,0,4,1,0,12.0,129.0,87.3544503732,113.0,246
254,estagent_numpy,95,0,25,70,0,658.0,47.6105263158,43.2469761004,35.0,233
254,dmn,5,0,4,1,0,12.0,130.0,87.3544503732,114.0,247
255,estagent_numpy,95,0,30,65,0,679.0,46.0,43.4702560137,34.0,234
255,dmn,5,0,4,1,0,12.0,131.0,87.3544503732,115.0,248
256,estagent_numpy,95,0,39,56,0,669.0,45.4736842105,44.1361153241,35.0,235
256,dmn,5,0,4,1,0,12.0,132.0,87.3544503732,116.0,249
257,estagent_numpy,95,0,42,53,0,649.0,45.2421052632,44.5840934083,35.0,236
257,dmn,5,0,4,1,0,12.0,133.0,87.3544503732,117.0,250
258,estagent_numpy,95,0,42,53,0,671.0,45.8315789474,44.8275414946,35.0,237
258,dmn,5,0,4,1,0,12.0,134.0,87.3544503732,118.0,251
259,estagent_numpy,96,0,41,55,0,697.0,46.3541666667,44.8355744096,35.0,238
259,dmn,4,0,4,0,0,0,139.0,97.254819932,133.0,252
260,estagent_numpy,96,0,38,58,0,227.0,46.7708333333,45.1586276287,34.0,239
260,dmn,4,0,4,0,0,0,140.0,97.254819932,134.0,253
261,estagent_numpy,96,0,44,52,0,259.0,47.71875,45.2096281977,35.0,240
261,dmn,4,0,4,0,0,0,141.0,97.254819932,135.0,254
262,estagent_numpy,96,0,53,43,0,252.0,47.5729166667,45.6418906615,34.5,241
262,dmn,4,0,4,0,0,0,142.0,97.254819932,136.0,255
263,estagent_numpy,96,0,53,43,0,359.0,48.5729166667,45.6418906615,35.5,242
263,dmn,4,0,4,0,0,0,143.0,97.254819932,137.0,256
264,estagent_numpy,96,0,58,38,0,439.0,49.5729166667,45.6418906615,36.5,243
264,dmn,4,0,4,0,0,0,144.0,97.254819932,138.0,257
265,estagent_numpy,96,0,59,37,0,401.0,50.3333333333,45.8406812292,37.5,244
265,dmn,4,0,4,0,0,0,145.0,97.254819932,139.0,258
266,estagent_numpy,97,0,60,37,0,322.0,50.8144329897,45.8863072577,38.0,245
266,dmn,3,0,3,0,0,0,119.333333333,98.8275715015,54.0,259
267,estagent_numpy,97,0,59,38,0,449.0,51.8144329897,45.8863072577,39.0,246
267,dmn,3,0,3,0,0,0,120.333333333,98.8275715015,55.0,260
268,estagent_numpy,97,0,62,35,0,440.0,52.1134020619,46.4096231331,39.0,247
268,dmn,3,0,3,0,0,0,121.333333333,98.8275715015,56.0,261
269,estagent_numpy,97,0,61,36,0,445.0,50.4845360825,46.6860789428,38.0,248
269,dmn,3,0,3,0,0,0,122.333333333,98.8275715015,57.0,262
270,estagent_numpy,97,0,60,37,0,440.0,51.3917525773,46.7772869153,39.0,249
270,dmn,3,0,3,0,0,0,123.333333333,98.8275715015,58.0,263
271,estagent_numpy,97,0,64,33,0,434.0,52.2268041237,46.9297578103,40.0,250
271,dmn,3,0,3,0,0,0,124.333333333,98.8275715015,59.0,264
272,estagent_numpy,97,0,67,30,0,483.0,51.9175257732,47.3751577215,40.0,251
272,dmn,3,0,3,0,0,0,125.333333333,98.8275715015,60.0,265
273,estagent_numpy,97,0,66,31,0,500.0,52.5154639175,47.6477871106,41.0,252
273,dmn,3,0,3,0,0,0,126.333333333,98.8275715015,61.0,266
274,estagent_numpy,97,0,66,31,0,505.0,52.8556701031,48.1738667425,42.0,253
274,dmn,3,0,3,0,0,0,127.333333333,98.8275715015,62.0,267
275,estagent_numpy,98,0,63,35,0,535.0,52.8979591837,48.4943695019,43.0,254
275,dmn,2,0,2,0,0,0,165.5,102.5,165.5,268
276,estagent_numpy,98,0,62,36,0,438.0,53.7857142857,48.6038232308,44.0,255
276,dmn,2,0,2,0,0,0,166.5,102.5,166.5,269
277,estagent_numpy,98,0,67,31,0,483.0,54.112244898,49.1870404894,45.0,256
277,dmn,2,0,2,0,0,0,167.5,102.5,167.5,270
278,estagent_numpy,98,0,65,33,0,300.0,54.387755102,49.6959392775,44.5,257
278,dmn,2,0,2,0,0,0,168.5,102.5,168.5,271
279,estagent_numpy,98,0,67,31,0,327.0,52.8775510204,49.0888958943,41.5,258
279,dmn,2,0,2,0,0,0,169.5,102.5,169.5,272
280,estagent_numpy,98,0,63,35,0,403.0,52.9795918367,49.2428342641,41.0,259
280,dmn,2,0,2,0,0,0,170.5,102.5,170.5,273
281,estagent_numpy,98,0,63,35,0,386.0,53.9795918367,49.2428342641,42.0,260
281,dmn,2,0,2,0,0,0,171.5,102.5,171.5,274
282,estagent_numpy,98,0,66,32,0,390.0,54.806122449,49.416938797,43.0,261
282,dmn,2,0,2,0,0,0,172.5,102.5,172.5,275
283,estagent_numpy,98,0,63,35,0,408.0,55.806122449,49.416938797,44.0,262
283,dmn,2,0,2,0,0,0,173.5,102.5,173.5,276
284,estagent_numpy,98,0,63,35,0,416.0,56.806122449,49.416938797,45.0,263
284,dmn,2,0,2,0,0,0,174.5,102.5,174.5,277
285,estagent_numpy,98,0,62,36,0,416.0,56.0816326531,49.7142186924,42.5,264
285,dmn,2,0,2,0,0,0,175.5,102.5,175.5,278
286,estagent_numpy,98,0,61,37,0,396.0,55.7244897959,49.4376087139,42.0,265
286,dmn,2,0,2,0,0,0,176.5,102.5,176.5,279
287,estagent_numpy,98,0,65,33,0,383.0,54.306122449,48.5414630598,37.5,266
287,dmn,2,0,2,0,0,0,177.5,102.5,177.5,280
288,estagent_numpy,98,0,63,35,0,480.0,55.1224489796,48.7158075393,38.5,267
288,dmn,2,0,2,0,0,0,178.5,102.5,178.5,281
289,estagent_numpy,98,0,61,37,0,500.0,53.7346938776,49.4146452348,38.0,268
289,dmn,2,0,2,0,0,0,179.5,102.5,179.5,282
290,estagent_numpy,97,0,60,37,0,481.0,53.9381443299,49.9890327009,39.0,269
290,dmn,3,0,3,0,0,0,120.666666667,119.013537979,78.0,283
291,estagent_numpy,98,0,59,39,0,508.0,54.387755102,50.0278764439,40.0,270
291,dmn,2,0,2,0,0,0,181.5,102.5,181.5,284
292,estagent_numpy,99,0,62,37,0,501.0,52.404040404,50.2812130693,39.0,271
292,dmn,1,0,1,0,0,0,285.0,0.0,285.0,285
293,estagent_numpy,99,0,59,40,0,505.0,53.3636363636,50.3216832886,40.0,272
293,dmn,1,0,1,0,0,0,286.0,0.0,286.0,286
294,estagent_numpy,99,0,63,36,0,475.0,53.404040404,50.781751115,41.0,273
294,dmn,1,0,1,0,0,0,287.0,0.0,287.0,287
295,estagent_numpy,100,0,59,41,0,528.0,52.87,50.8524640504,41.0,274
295,dmn,0,0,0,0,0,0,0,0,0,0
296,estagent_numpy,100,0,58,42,0,498.0,51.85,49.6695832477,41.0,275
296,dmn,0,0,0,0,0,0,0,0,0,0
297,estagent_numpy,100,0,60,40,0,431.0,51.14,50.5121807092,40.5,276
297,dmn,0,0,0,0,0,0,0,0,0,0
298,estagent_numpy,100,0,57,43,0,449.0,51.06,50.986041227,40.5,277
298,dmn,0,0,0,0,0,0,0,0,0,0
299,estagent_numpy,100,0,54,46,0,486.0,51.96,51.0762018948,41.5,278
299,dmn,0,0,0,0,0,0,0,0,0,0
300,estagent_numpy,100,0,52,48,0,491.0,51.28,51.3682937229,40.0,279
300,dmn,0,0,0,0,0,0,0,0,0,0
301,estagent_numpy,100,0,50,50,0,544.0,52.28,51.3682937229,41.0,280
301,dmn,0,0,0,0,0,0,0,0,0,0
302,estagent_numpy,100,0,50,50,0,544.0,52.08,51.9553038678,41.0,281
302,dmn,0,0,0,0,0,0,0,0,0,0
303,estagent_numpy,100,0,48,52,0,571.0,51.41,52.5395270249,37.0,282
303,dmn,0,0,0,0,0,0,0,0,0,0
304,estagent_numpy,100,0,44,56,0,606.0,51.11,52.1859933315,36.5,283
304,dmn,0,0,0,0,0,0,0,0,0,0
305,estagent_numpy,100,0,45,55,0,447.0,48.43,50.7415520062,34.0,284
305,dmn,0,0,0,0,0,0,0,0,0,0
306,estagent_numpy,100,0,45,55,0,517.0,45.66,50.9743504127,27.5,285
306,dmn,0,0,0,0,0,0,0,0,0,0
307,estagent_numpy,100,0,42,58,0,552.0,45.34,50.75415648,27.0,286
307,dmn,0,0,0,0,0,0,0,0,0,0
308,estagent_numpy,100,0,40,60,0,559.0,46.03,50.9351460192,27.0,287
308,dmn,0,0,0,0,0,0,0,0,0,0
309,estagent_numpy,100,0,41,59,0,552.0,45.43,49.9560316679,26.5,288
309,dmn,0,0,0,0,0,0,0,0,0,0
310,estagent_numpy,100,0,39,61,0,566.0,46.36,50.0147018386,27.5,289
310,dmn,0,0,0,0,0,0,0,0,0,0
311,estagent_numpy,100,0,38,62,0,581.0,46.79,50.2145984749,26.5,290
311,dmn,0,0,0,0,0,0,0,0,0,0
312,estagent_numpy,100,0,36,64,0,540.0,47.57,50.3706769857,27.5,291
312,dmn,0,0,0,0,0,0,0,0,0,0
313,estagent_numpy,100,0,42,58,0,516.0,48.57,50.3706769857,28.5,292
313,dmn,0,0,0,0,0,0,0,0,0,0
314,estagent_numpy,100,0,43,57,0,604.0,49.49,50.4413510921,29.5,293
314,dmn,0,0,0,0,0,0,0,0,0,0
315,estagent_numpy,100,0,43,57,0,597.0,50.34,50.5658422258,30.5,294
315,dmn,0,0,0,0,0,0,0,0,0,0
316,estagent_numpy,100,0,45,55,0,578.0,49.24,50.525067046,30.5,295
316,dmn,0,0,0,0,0,0,0,0,0,0
317,estagent_numpy,100,0,45,55,0,556.0,49.97,50.7508531948,31.5,296
317,dmn,0,0,0,0,0,0,0,0,0,0
318,estagent_numpy,100,0,45,55,0,552.0,49.48,50.0032958914,31.5,297
318,dmn,0,0,0,0,0,0,0,0,0,0
319,estagent_numpy,100,0,46,54,0,545.0,50.02,50.3485809135,32.5,298
319,dmn,0,0,0,0,0,0,0,0,0,0
320,estagent_numpy,100,0,45,55,0,559.0,48.99,50.2522626356,30.0,299
320,dmn,0,0,0,0,0,0,0,0,0,0
321,estagent_numpy,100,0,45,55,0,439.0,48.82,51.1025204858,31.0,300
321,dmn,0,0,0,0,0,0,0,0,0,0
322,estagent_numpy,100,0,44,56,0,523.0,48.26,51.2655088729,31.0,301
322,dmn,0,0,0,0,0,0,0,0,0,0
323,estagent_numpy,100,0,47,53,0,459.0,47.74,51.0685069294,32.0,302
323,dmn,0,0,0,0,0,0,0,0,0,0
324,estagent_numpy,100,0,47,53,0,566.0,48.74,51.0685069294,33.0,303
324,dmn,0,0,0,0,0,0,0,0,0,0
325,estagent_numpy,100,0,51,49,0,544.0,48.11,51.2661477,31.0,304
325,dmn,0,0,0,0,0,0,0,0,0,0
326,estagent_numpy,100,0,47,53,0,641.0,48.6,51.6001937981,31.0,305
326,dmn,0,0,0,0,0,0,0,0,0,0
327,estagent_numpy,100,0,45,55,0,436.0,49.18,51.8226552774,31.5,306
327,dmn,0,0,0,0,0,0,0,0,0,0
328,estagent_numpy,100,0,59,41,0,467.0,49.76,52.0488462888,32.0,307
328,dmn,0,0,0,0,0,0,0,0,0,0
329,estagent_numpy,100,0,66,34,0,642.0,50.49,52.2359062332,33.0,308
329,dmn,0,0,0,0,0,0,0,0,0,0
330,estagent_numpy,100,0,71,29,0,651.0,50.46,52.6247888357,34.0,309
330,dmn,0,0,0,0,0,0,0,0,0,0
331,estagent_numpy,100,0,69,31,0,816.0,50.14,52.8414647791,34.5,310
331,dmn,0,0,0,0,0,0,0,0,0,0
332,estagent_numpy,100,0,69,31,0,894.0,51.04,52.9267267078,35.5,311
332,dmn,0,0,0,0,0,0,0,0,0,0
333,estagent_numpy,100,0,68,32,0,845.0,49.46,52.8561103374,35.0,312
333,dmn,0,0,0,0,0,0,0,0,0,0
334,estagent_numpy,100,0,65,35,0,942.0,50.46,52.8561103374,36.0,313
334,dmn,0,0,0,0,0,0,0,0,0,0
335,estagent_numpy,100,0,66,34,0,925.0,49.29,52.9500321058,34.0,314
335,dmn,0,0,0,0,0,0,0,0,0,0
336,estagent_numpy,100,0,63,37,0,642.0,47.01,52.8716360632,32.0,315
336,dmn,0,0,0,0,0,0,0,0,0,0
337,estagent_numpy,100,0,60,40,0,918.0,47.9,52.957813399,33.0,316
337,dmn,0,0,0,0,0,0,0,0,0,0
338,estagent_numpy,100,0,60,40,0,876.0,48.56,53.2109612768,34.0,317
338,dmn,0,0,0,0,0,0,0,0,0,0
339,estagent_numpy,100,0,59,41,0,918.0,48.35,53.5089478499,34.0,318
339,dmn,0,0,0,0,0,0,0,0,0,0
340,estagent_numpy,100,0,57,43,0,955.0,49.03,53.7396417926,35.0,319
340,dmn,0,0,0,0,0,0,0,0,0,0
341,estagent_numpy,100,0,57,43,0,904.0,49.26,53.987150323,35.5,320
341,dmn,0,0,0,0,0,0,0,0,0,0
342,estagent_numpy,100,0,57,43,0,912.0,50.13,54.089861342,36.5,321
342,dmn,0,0,0,0,0,0,0,0,0,0
343,estagent_numpy,100,0,57,43,0,909.0,44.95,43.7669681381,33.0,279
343,dmn,0,0,0,0,0,0,0,0,0,0
344,estagent_numpy,100,0,56,44,0,932.0,44.52,43.1180890115,30.5,280
344,dmn,0,0,0,0,0,0,0,0,0,0
345,estagent_numpy,100,0,54,46,0,949.0,45.09,43.4509136843,31.5,281
345,dmn,0,0,0,0,0,0,0,0,0,0
346,estagent_numpy,100,0,53,47,0,908.0,44.88,43.4072067749,31.5,282
346,dmn,0,0,0,0,0,0,0,0,0,0
347,estagent_numpy,100,0,55,45,0,852.0,45.28,43.7865458788,31.5,283
347,dmn,0,0,0,0,0,0,0,0,0,0
348,estagent_numpy,100,0,58,42,0,884.0,46.28,43.7865458788,32.5,284
